-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 5.807580166793628123083690807506457964705264280760281241306619558694139709539908e-01 5.848408196137245222542026658263545696851076001047325475400328147135647735663438e-01 0
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 5.848408196137245222542026658263545696851076001047325475400328147135647735663352e-01 5.889236225480862322000362509020633428996887721334369709494036735577155761786969e-01 0
-7.72664062499999999999999999999999999999999999999999999999999999999999999999999e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999791e-01 5.807580166793628123083690807506457964705264280760281241306619558694139709539908e-01 5.848408196137245222542026658263545696851076001047325475400328147135647735663438e-01 0
-7.72664062499999999999999999999999999999999999999999999999999999999999999999999e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999791e-01 5.848408196137245222542026658263545696851076001047325475400328147135647735663352e-01 5.889236225480862322000362509020633428996887721334369709494036735577155761786969e-01 1
-7.648593749999999999999999999999999999999999999999999999999999999999999999999963e-01 -7.57054687499999999999999999999999999999999999999999999999999999999999999999985e-01 5.72592410810639392416701910599228250041364084018619277311920238181112365729276e-01 5.766752137450011023625354956749370232559452560473237007212910970252631683416463e-01 0
-7.648593749999999999999999999999999999999999999999999999999999999999999999999963e-01 -7.57054687499999999999999999999999999999999999999999999999999999999999999999985e-01 5.766752137450011023625354956749370232559452560473237007212910970252631683416377e-01 5.80758016679362812308369080750645796470526428076028124130661955869413970954008e-01 1
-7.570546874999999999999999999999999999999999999999999999999999999999999999999936e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 5.72592410810639392416701910599228250041364084018619277311920238181112365729276e-01 5.766752137450011023625354956749370232559452560473237007212910970252631683416463e-01 1
-7.570546874999999999999999999999999999999999999999999999999999999999999999999936e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 5.766752137450011023625354956749370232559452560473237007212910970252631683416377e-01 5.80758016679362812308369080750645796470526428076028124130661955869413970954008e-01 1
-7.648593749999999999999999999999999999999999999999999999999999999999999999999963e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 5.807580166793628123083690807506457964705264280760281241306619558694139709539908e-01 5.889236225480862322000362509020633428996887721334369709494036735577155761786969e-01 1
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269166e-01 6.420000606947884614958728568862773946892440085065944752712248385316760101392869e-01 0
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.420000606947884614958728568862773946892440085065944752712248385316760101392783e-01 6.460828636291501714417064419619861679038251805352988986805956973758268127516400e-01 0
-8.272968750000000000000000000000000000000000000000000000000000000000000000000265e-01 -8.194921875000000000000000000000000000000000000000000000000000000000000000000066e-01 6.501656665635118813875400270376949411184063525640033220899665562199776153639758e-01 6.542484694978735913333736121134037143329875245927077454993374150641284179763375e-01 0
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.460828636291501714417064419619861679038251805352988986805956973758268127516314e-01 6.501656665635118813875400270376949411184063525640033220899665562199776153639844e-01 0
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.501656665635118813875400270376949411184063525640033220899665562199776153639758e-01 6.542484694978735913333736121134037143329875245927077454993374150641284179763375e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 5.889236225480862322000362509020633428996887721334369709494036735577155761786883e-01 5.930064254824479421458698359777721161142699441621413943587745324018663787910586e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 5.930064254824479421458698359777721161142699441621413943587745324018663787910500e-01 5.970892284168096520917034210534808893288511161908458177681453912460171814034117e-01 0
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 6.011720313511713620375370061291896625434322882195502411775162500901679840157475e-01 6.052548342855330719833705912048984357580134602482546645868871089343187866281092e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 5.970892284168096520917034210534808893288511161908458177681453912460171814034031e-01 6.011720313511713620375370061291896625434322882195502411775162500901679840157561e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.011720313511713620375370061291896625434322882195502411775162500901679840157475e-01 6.052548342855330719833705912048984357580134602482546645868871089343187866281092e-01 0
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.134204401542564918750377613563159821871758043056635114056288266226203918527895e-01 6.175032430886182018208713464320247554017569763343679348149996854667711944651598e-01 0
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.175032430886182018208713464320247554017569763343679348149996854667711944651512e-01 6.215860460229799117667049315077335286163381483630723582243705443109219970775129e-01 0
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 6.052548342855330719833705912048984357580134602482546645868871089343187866281006e-01 6.093376372198947819292041762806072089725946322769590879962579677784695892404623e-01 0
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 6.093376372198947819292041762806072089725946322769590879962579677784695892404537e-01 6.134204401542564918750377613563159821871758043056635114056288266226203918528067e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.052548342855330719833705912048984357580134602482546645868871089343187866281006e-01 6.093376372198947819292041762806072089725946322769590879962579677784695892404623e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.093376372198947819292041762806072089725946322769590879962579677784695892404537e-01 6.134204401542564918750377613563159821871758043056635114056288266226203918528067e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 6.134204401542564918750377613563159821871758043056635114056288266226203918527895e-01 6.175032430886182018208713464320247554017569763343679348149996854667711944651598e-01 0
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 6.175032430886182018208713464320247554017569763343679348149996854667711944651512e-01 6.215860460229799117667049315077335286163381483630723582243705443109219970775129e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.134204401542564918750377613563159821871758043056635114056288266226203918527895e-01 6.175032430886182018208713464320247554017569763343679348149996854667711944651598e-01 1
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.175032430886182018208713464320247554017569763343679348149996854667711944651512e-01 6.215860460229799117667049315077335286163381483630723582243705443109219970775129e-01 1
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 5.889236225480862322000362509020633428996887721334369709494036735577155761786883e-01 5.930064254824479421458698359777721161142699441621413943587745324018663787910586e-01 0
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 5.930064254824479421458698359777721161142699441621413943587745324018663787910500e-01 5.970892284168096520917034210534808893288511161908458177681453912460171814034117e-01 0
-7.72664062499999999999999999999999999999999999999999999999999999999999999999999e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999791e-01 5.889236225480862322000362509020633428996887721334369709494036735577155761786883e-01 5.930064254824479421458698359777721161142699441621413943587745324018663787910586e-01 1
-7.72664062499999999999999999999999999999999999999999999999999999999999999999999e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999791e-01 5.930064254824479421458698359777721161142699441621413943587745324018663787910500e-01 5.970892284168096520917034210534808893288511161908458177681453912460171814034117e-01 1
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999877e-01 5.970892284168096520917034210534808893288511161908458177681453912460171814034031e-01 6.052548342855330719833705912048984357580134602482546645868871089343187866281092e-01 1
-7.648593749999999999999999999999999999999999999999999999999999999999999999999963e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 5.889236225480862322000362509020633428996887721334369709494036735577155761786883e-01 5.970892284168096520917034210534808893288511161908458177681453912460171814034117e-01 1
-7.648593749999999999999999999999999999999999999999999999999999999999999999999963e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 5.970892284168096520917034210534808893288511161908458177681453912460171814034031e-01 6.052548342855330719833705912048984357580134602482546645868871089343187866281092e-01 1
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 6.052548342855330719833705912048984357580134602482546645868871089343187866281006e-01 6.215860460229799117667049315077335286163381483630723582243705443109219970775129e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 6.25668848957341621712538516583442301830919320391776781633741403155072799689866e-01 6.297516518917033316583721016591510750455004924204812050431122619992236023022363e-01 0
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.215860460229799117667049315077335286163381483630723582243705443109219970775043e-01 6.256688489573416217125385165834423018309193203917767816337414031550727996898746e-01 0
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.25668848957341621712538516583442301830919320391776781633741403155072799689866e-01 6.297516518917033316583721016591510750455004924204812050431122619992236023022363e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 6.297516518917033316583721016591510750455004924204812050431122619992236023022191e-01 6.338344548260650416042056867348598482600816644491856284524831208433744049145721e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 6.338344548260650416042056867348598482600816644491856284524831208433744049145635e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269252e-01 0
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.297516518917033316583721016591510750455004924204812050431122619992236023022191e-01 6.338344548260650416042056867348598482600816644491856284524831208433744049145721e-01 0
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.338344548260650416042056867348598482600816644491856284524831208433744049145635e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269252e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.215860460229799117667049315077335286163381483630723582243705443109219970775043e-01 6.297516518917033316583721016591510750455004924204812050431122619992236023022277e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.297516518917033316583721016591510750455004924204812050431122619992236023022191e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269252e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269166e-01 6.420000606947884614958728568862773946892440085065944752712248385316760101392869e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 6.420000606947884614958728568862773946892440085065944752712248385316760101392783e-01 6.460828636291501714417064419619861679038251805352988986805956973758268127516400e-01 1
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269166e-01 6.420000606947884614958728568862773946892440085065944752712248385316760101392869e-01 1
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.420000606947884614958728568862773946892440085065944752712248385316760101392783e-01 6.460828636291501714417064419619861679038251805352988986805956973758268127516400e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 6.460828636291501714417064419619861679038251805352988986805956973758268127516314e-01 6.542484694978735913333736121134037143329875245927077454993374150641284179763375e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269166e-01 6.460828636291501714417064419619861679038251805352988986805956973758268127516400e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 6.460828636291501714417064419619861679038251805352988986805956973758268127516314e-01 6.542484694978735913333736121134037143329875245927077454993374150641284179763375e-01 1
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 6.215860460229799117667049315077335286163381483630723582243705443109219970775043e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269252e-01 1
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 6.379172577604267515500392718105686214746628364778900518618539796875252075269166e-01 6.542484694978735913333736121134037143329875245927077454993374150641284179763375e-01 1
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.440701340538312101417124837789967250537733092242050605054963096354460754480707e-01 7.481529369881929200875460688547054982683544812529094839148671684795968780604324e-01 0
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.481529369881929200875460688547054982683544812529094839148671684795968780604238e-01 7.522357399225546300333796539304142714829356532816139073242380273237476806727768e-01 0
-8.897343750000000000000000000000000000000000000000000000000000000000000000000135e-01 -8.819296875000000000000000000000000000000000000000000000000000000000000000000022e-01 7.563185428569163399792132390061230446975168253103183307336088861678984832851213e-01 7.604013457912780499250468240818318179120979973390227541429797450120492858974916e-01 0
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.522357399225546300333796539304142714829356532816139073242380273237476806727596e-01 7.563185428569163399792132390061230446975168253103183307336088861678984832851299e-01 0
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.563185428569163399792132390061230446975168253103183307336088861678984832851213e-01 7.604013457912780499250468240818318179120979973390227541429797450120492858974916e-01 0
-8.897343750000000000000000000000000000000000000000000000000000000000000000000135e-01 -8.819296875000000000000000000000000000000000000000000000000000000000000000000022e-01 7.604013457912780499250468240818318179120979973390227541429797450120492858974744e-01 7.644841487256397598708804091575405911266791693677271775523506038562000885098274e-01 0
-8.897343750000000000000000000000000000000000000000000000000000000000000000000135e-01 -8.819296875000000000000000000000000000000000000000000000000000000000000000000022e-01 7.644841487256397598708804091575405911266791693677271775523506038562000885098188e-01 7.685669516600014698167139942332493643412603413964316009617214627003508911221805e-01 0
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.604013457912780499250468240818318179120979973390227541429797450120492858974744e-01 7.644841487256397598708804091575405911266791693677271775523506038562000885098274e-01 0
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.644841487256397598708804091575405911266791693677271775523506038562000885098188e-01 7.685669516600014698167139942332493643412603413964316009617214627003508911221805e-01 1
-8.975390625000000000000000000000000000000000000000000000000000000000000000000162e-01 -8.897343749999999999999999999999999999999999999999999999999999999999999999999963e-01 7.726497545943631797625475793089581375558415134251360243710923215445016937345336e-01 7.767325575287248897083811643846669107704226854538404477804631803886524963468953e-01 0
-8.975390625000000000000000000000000000000000000000000000000000000000000000000162e-01 -8.897343749999999999999999999999999999999999999999999999999999999999999999999963e-01 7.767325575287248897083811643846669107704226854538404477804631803886524963468867e-01 7.808153604630865996542147494603756839850038574825448711898340392328032989592397e-01 0
-8.975390625000000000000000000000000000000000000000000000000000000000000000000162e-01 -8.897343749999999999999999999999999999999999999999999999999999999999999999999963e-01 7.808153604630865996542147494603756839850038574825448711898340392328032989592311e-01 7.848981633974483096000483345360844571995850295112492945992048980769541015715928e-01 0
-8.897343750000000000000000000000000000000000000000000000000000000000000000000135e-01 -8.819296875000000000000000000000000000000000000000000000000000000000000000000022e-01 7.685669516600014698167139942332493643412603413964316009617214627003508911221719e-01 7.726497545943631797625475793089581375558415134251360243710923215445016937345422e-01 0
-8.897343750000000000000000000000000000000000000000000000000000000000000000000135e-01 -8.819296875000000000000000000000000000000000000000000000000000000000000000000022e-01 7.726497545943631797625475793089581375558415134251360243710923215445016937345336e-01 7.767325575287248897083811643846669107704226854538404477804631803886524963468953e-01 0
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.685669516600014698167139942332493643412603413964316009617214627003508911221719e-01 7.726497545943631797625475793089581375558415134251360243710923215445016937345422e-01 1
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.726497545943631797625475793089581375558415134251360243710923215445016937345336e-01 7.767325575287248897083811643846669107704226854538404477804631803886524963468953e-01 1
-8.897343750000000000000000000000000000000000000000000000000000000000000000000135e-01 -8.819296875000000000000000000000000000000000000000000000000000000000000000000022e-01 7.767325575287248897083811643846669107704226854538404477804631803886524963468867e-01 7.808153604630865996542147494603756839850038574825448711898340392328032989592397e-01 0
-8.897343750000000000000000000000000000000000000000000000000000000000000000000135e-01 -8.819296875000000000000000000000000000000000000000000000000000000000000000000022e-01 7.808153604630865996542147494603756839850038574825448711898340392328032989592311e-01 7.848981633974483096000483345360844571995850295112492945992048980769541015715928e-01 1
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.767325575287248897083811643846669107704226854538404477804631803886524963468867e-01 7.808153604630865996542147494603756839850038574825448711898340392328032989592397e-01 1
-8.819296875000000000000000000000000000000000000000000000000000000000000000000108e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 7.808153604630865996542147494603756839850038574825448711898340392328032989592311e-01 7.848981633974483096000483345360844571995850295112492945992048980769541015715928e-01 1
-8.351015625000000000000000000000000000000000000000000000000000000000000000000206e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.624140753665970112250407822648212607621498686501165923180791327524300232010178e-01 6.664968783009587211708743673405300339767310406788210157274499915965808258133881e-01 0
-8.351015625000000000000000000000000000000000000000000000000000000000000000000206e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.664968783009587211708743673405300339767310406788210157274499915965808258133795e-01 6.705796812353204311167079524162388071913122127075254391368208504407316284257498e-01 0
-8.272968750000000000000000000000000000000000000000000000000000000000000000000265e-01 -8.194921875000000000000000000000000000000000000000000000000000000000000000000066e-01 6.542484694978735913333736121134037143329875245927077454993374150641284179763203e-01 6.583312724322353012792071971891124875475686966214121689087082739082792205886906e-01 0
-8.272968750000000000000000000000000000000000000000000000000000000000000000000265e-01 -8.194921875000000000000000000000000000000000000000000000000000000000000000000066e-01 6.58331272432235301279207197189112487547568696621412168908708273908279220588682e-01 6.62414075366597011225040782264821260762149868650116592318079132752430023201035e-01 0
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.542484694978735913333736121134037143329875245927077454993374150641284179763203e-01 6.583312724322353012792071971891124875475686966214121689087082739082792205886906e-01 1
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.58331272432235301279207197189112487547568696621412168908708273908279220588682e-01 6.62414075366597011225040782264821260762149868650116592318079132752430023201035e-01 1
-8.272968750000000000000000000000000000000000000000000000000000000000000000000265e-01 -8.194921875000000000000000000000000000000000000000000000000000000000000000000066e-01 6.624140753665970112250407822648212607621498686501165923180791327524300232010178e-01 6.664968783009587211708743673405300339767310406788210157274499915965808258133881e-01 0
-8.272968750000000000000000000000000000000000000000000000000000000000000000000265e-01 -8.194921875000000000000000000000000000000000000000000000000000000000000000000066e-01 6.664968783009587211708743673405300339767310406788210157274499915965808258133795e-01 6.705796812353204311167079524162388071913122127075254391368208504407316284257498e-01 1
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.624140753665970112250407822648212607621498686501165923180791327524300232010178e-01 6.664968783009587211708743673405300339767310406788210157274499915965808258133881e-01 1
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.664968783009587211708743673405300339767310406788210157274499915965808258133795e-01 6.705796812353204311167079524162388071913122127075254391368208504407316284257498e-01 1
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.35101562500000000000000000000000000000000000000000000000000000000000000000012e-01 6.746624841696821410625415374919475804058933847362298625461917092848824310380943e-01 6.787452871040438510083751225676563536204745567649342859555625681290332336504646e-01 0
-8.351015625000000000000000000000000000000000000000000000000000000000000000000206e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.705796812353204311167079524162388071913122127075254391368208504407316284257412e-01 6.746624841696821410625415374919475804058933847362298625461917092848824310381029e-01 0
-8.351015625000000000000000000000000000000000000000000000000000000000000000000206e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.746624841696821410625415374919475804058933847362298625461917092848824310380943e-01 6.787452871040438510083751225676563536204745567649342859555625681290332336504646e-01 0
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.35101562500000000000000000000000000000000000000000000000000000000000000000012e-01 6.787452871040438510083751225676563536204745567649342859555625681290332336504474e-01 6.828280900384055609542087076433651268350557287936387093649334269731840362628004e-01 0
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.35101562500000000000000000000000000000000000000000000000000000000000000000012e-01 6.828280900384055609542087076433651268350557287936387093649334269731840362627918e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751535e-01 0
-8.351015625000000000000000000000000000000000000000000000000000000000000000000206e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.787452871040438510083751225676563536204745567649342859555625681290332336504474e-01 6.828280900384055609542087076433651268350557287936387093649334269731840362628004e-01 0
-8.351015625000000000000000000000000000000000000000000000000000000000000000000206e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.828280900384055609542087076433651268350557287936387093649334269731840362627918e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751535e-01 1
-8.272968750000000000000000000000000000000000000000000000000000000000000000000179e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.705796812353204311167079524162388071913122127075254391368208504407316284257412e-01 6.78745287104043851008375122567656353620474556764934285955562568129033233650456e-01 1
-8.272968750000000000000000000000000000000000000000000000000000000000000000000179e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.787452871040438510083751225676563536204745567649342859555625681290332336504474e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751535e-01 1
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751449e-01 6.909936959071289808458758777947826732642180728510475561836751446614856414875152e-01 0
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 6.909936959071289808458758777947826732642180728510475561836751446614856414875066e-01 6.950764988414906907917094628704914464787992448797519795930460035056364440998769e-01 0
-8.5851562500000000000000000000000000000000000000000000000000000000000000000002e-01 -8.507109375000000000000000000000000000000000000000000000000000000000000000000001e-01 6.991593017758524007375430479462002196933804169084564030024168623497872467122041e-01 7.032421047102141106833766330219089929079615889371608264117877211939380493245658e-01 0
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 6.950764988414906907917094628704914464787992448797519795930460035056364440998597e-01 6.991593017758524007375430479462002196933804169084564030024168623497872467122127e-01 0
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 6.991593017758524007375430479462002196933804169084564030024168623497872467122041e-01 7.032421047102141106833766330219089929079615889371608264117877211939380493245658e-01 0
-8.663203125000000000000000000000000000000000000000000000000000000000000000000227e-01 -8.585156250000000000000000000000000000000000000000000000000000000000000000000114e-01 7.154905135132992405208773882490353125517051050232740966399002977263904571616251e-01 7.195733164476609504667109733247440857662862770519785200492711565705412597739781e-01 0
-8.5851562500000000000000000000000000000000000000000000000000000000000000000002e-01 -8.507109375000000000000000000000000000000000000000000000000000000000000000000001e-01 7.032421047102141106833766330219089929079615889371608264117877211939380493245572e-01 7.073249076445758206292102180976177661225427609658652498211585800380888519369275e-01 0
-8.5851562500000000000000000000000000000000000000000000000000000000000000000002e-01 -8.507109375000000000000000000000000000000000000000000000000000000000000000000001e-01 7.073249076445758206292102180976177661225427609658652498211585800380888519369189e-01 7.114077105789375305750438031733265393371239329945696732305294388822396545492806e-01 0
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 7.032421047102141106833766330219089929079615889371608264117877211939380493245572e-01 7.073249076445758206292102180976177661225427609658652498211585800380888519369275e-01 0
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 7.073249076445758206292102180976177661225427609658652498211585800380888519369189e-01 7.114077105789375305750438031733265393371239329945696732305294388822396545492806e-01 1
-8.5851562500000000000000000000000000000000000000000000000000000000000000000002e-01 -8.507109375000000000000000000000000000000000000000000000000000000000000000000001e-01 7.11407710578937530575043803173326539337123932994569673230529438882239654549272e-01 7.154905135132992405208773882490353125517051050232740966399002977263904571616337e-01 0
-8.5851562500000000000000000000000000000000000000000000000000000000000000000002e-01 -8.507109375000000000000000000000000000000000000000000000000000000000000000000001e-01 7.154905135132992405208773882490353125517051050232740966399002977263904571616251e-01 7.195733164476609504667109733247440857662862770519785200492711565705412597739781e-01 0
